! ============ AirfoilInfo v1.01.x Input File ==================================
! DU40 airfoil with an aspect ratio of 17.  Original -180 to 180deg Cl, Cd, and Cm versus AOA data taken from Appendix A of DOWEC document 10046_009.pdf (numerical values obtained from Koert Lindenburg of ECN).
! AeroDyn airfoil file Created with QBlade CE v2.0.9_beta windows on 03.12.2025 at 21:28:37 Compatible with AeroDyn v13.0.
! Polar "DU40B_Re7.770_M0.00_N9.0 360 M" on Foil "DU40B" :: generated by QBlade
! ------------------------------------------------------------------------------
    Default   InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=1]
          1   NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
          0   NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
   "unused"   BL_file           ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
          1   NumTabs           ! Number of airfoil tables in this file.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
       0.75   Re                ! Reynolds number in millions
          0   UserProp          ! User property (control) setting
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
      -2.53   alpha0            ! 0-lift angle of attack, depends on airfoil.
          9   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
         -9   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          1   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
    9.40255   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
          3   T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
          6   T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
        1.7   T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
         11   T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
       0.14   b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
       0.53   b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
          5   b5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
        0.3   A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
        0.7   A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
          1   A5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
     2.3685   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
    -1.2027   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
     0.0128   Cd0               ! 2D drag coefficient value at 0-lift.
      -0.05   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
        0.2   x_cp_bar          ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
    Default   UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
    Default   filtCutOff        ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
       361   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
  -180.000 -0.066438  0.006000 -0.024829
  -179.000  0.071904  0.006459  0.026824
  -178.000  0.210246  0.007835  0.078123
  -177.000  0.348588  0.010126  0.129041
  -176.000  0.486929  0.013326  0.179549
  -175.000  0.625271  0.017431  0.229618
  -174.000  0.763613  0.022436  0.279221
  -173.000  0.901804  0.028332  0.328274
  -172.000  1.027494  0.035111  0.372297
  -171.000  1.078349  0.042764  0.388998
  -170.000  0.983650  0.051281  0.353656
  -169.000  0.792195  0.060650  0.284558
  -168.000  0.617180  0.070859  0.222239
  -167.000  0.501962  0.081893  0.181777
  -166.000  0.436456  0.093740  0.159269
  -165.000  0.402352  0.106382  0.148065
  -164.000  0.386610  0.119805  0.143483
  -163.000  0.381441  0.133990  0.142749
  -162.000  0.382355  0.148920  0.144277
  -161.000  0.386741  0.164575  0.147153
  -160.000  0.393044  0.180935  0.150840
  -159.000  0.400309  0.197980  0.155012
  -158.000  0.407938  0.215689  0.159469
  -157.000  0.415543  0.234038  0.164086
  -156.000  0.422868  0.253005  0.168785
  -155.000  0.429743  0.272566  0.173513
  -154.000  0.436055  0.292697  0.178242
  -153.000  0.441725  0.313372  0.182951
  -152.000  0.446704  0.334566  0.187630
  -151.000  0.450959  0.356253  0.192275
  -150.000  0.454470  0.378405  0.196885
  -149.000  0.457231  0.400996  0.201462
  -148.000  0.459238  0.423997  0.206009
  -147.000  0.460497  0.447380  0.210530
  -146.000  0.461017  0.471116  0.215032
  -145.000  0.460810  0.495177  0.219520
  -144.000  0.459892  0.519531  0.223999
  -143.000  0.458282  0.544151  0.228475
  -142.000  0.455999  0.569006  0.232953
  -141.000  0.453064  0.594064  0.237438
  -140.000  0.449501  0.619297  0.241933
  -139.000  0.445334  0.644673  0.246444
  -138.000  0.440586  0.670160  0.250971
  -137.000  0.435284  0.695729  0.255519
  -136.000  0.429454  0.721348  0.260087
  -135.000  0.423121  0.746986  0.264677
  -134.000  0.416312  0.772613  0.269288
  -133.000  0.409053  0.798196  0.273920
  -132.000  0.401370  0.823705  0.278571
  -131.000  0.393291  0.849110  0.283237
  -130.000  0.384841  0.874380  0.287917
  -129.000  0.376045  0.899484  0.292604
  -128.000  0.366929  0.924392  0.297295
  -127.000  0.357517  0.949074  0.301985
  -126.000  0.347834  0.973500  0.306665
  -125.000  0.337904  0.997642  0.311331
  -124.000  0.327748  1.021469  0.315973
  -123.000  0.317389  1.044955  0.320584
  -122.000  0.306849  1.068069  0.325156
  -121.000  0.296148  1.090786  0.329679
  -120.000  0.285306  1.113077  0.334143
  -119.000  0.274341  1.134916  0.338539
  -118.000  0.263270  1.156277  0.342856
  -117.000  0.252112  1.177134  0.347085
  -116.000  0.240882  1.197463  0.351214
  -115.000  0.229594  1.217239  0.355233
  -114.000  0.218262  1.236439  0.359132
  -113.000  0.206901  1.255039  0.362898
  -112.000  0.195520  1.273018  0.366523
  -111.000  0.184132  1.290355  0.369995
  -110.000  0.172747  1.307028  0.373303
  -109.000  0.161374  1.323018  0.376439
  -108.000  0.150020  1.338305  0.379391
  -107.000  0.138693  1.352872  0.382151
  -106.000  0.127400  1.366702  0.384710
  -105.000  0.116147  1.379778  0.387058
  -104.000  0.104937  1.392084  0.389189
  -103.000  0.093515  1.403605  0.391076
  -102.000  0.082408  1.414329  0.392750
  -101.000  0.071355  1.424243  0.394183
  -100.000  0.060358  1.433334  0.395372
   -99.000  0.049418  1.441592  0.396311
   -98.000  0.038537  1.449007  0.396995
   -97.000  0.027715  1.455571  0.397421
   -96.000  0.016952  1.461275  0.397587
   -95.000  0.006248  1.466112  0.397489
   -94.000 -0.004398  1.470078  0.397126
   -93.000 -0.014986  1.473168  0.396498
   -92.000 -0.025517  1.475377  0.395604
   -91.000 -0.035993  1.476703  0.394447
   -90.000 -0.046415  1.477145  0.393026
   -89.000 -0.056784  1.476702  0.391345
   -88.000 -0.067101  1.475374  0.389406
   -87.000 -0.077367  1.473163  0.387213
   -86.000 -0.087584  1.470073  0.384772
   -85.000 -0.097753  1.466105  0.382086
   -84.000 -0.107873  1.461266  0.379161
   -83.000 -0.117945  1.455560  0.376005
   -82.000 -0.127970  1.448995  0.372623
   -81.000 -0.137947  1.441579  0.369023
   -80.000 -0.147875  1.433319  0.365214
   -79.000 -0.157754  1.424226  0.361203
   -78.000 -0.167581  1.414311  0.356999
   -77.000 -0.177354  1.403585  0.352613
   -76.000 -0.187071  1.392062  0.348052
   -75.000 -0.196729  1.379754  0.343328
   -74.000 -0.206323  1.366677  0.338450
   -73.000 -0.215850  1.352845  0.333428
   -72.000 -0.225304  1.338276  0.328273
   -71.000 -0.234680  1.322986  0.322997
   -70.000 -0.243972  1.306994  0.317608
   -69.000 -0.253172  1.290319  0.312119
   -68.000 -0.262272  1.272980  0.306539
   -67.000 -0.271265  1.254998  0.300880
   -66.000 -0.280142  1.236395  0.295152
   -65.000 -0.288893  1.217193  0.289366
   -64.000 -0.297507  1.197414  0.283531
   -63.000 -0.305975  1.177082  0.277658
   -62.000 -0.314284  1.156222  0.271756
   -61.000 -0.322423  1.134857  0.265835
   -60.000 -0.330378  1.113015  0.259905
   -59.000 -0.338137  1.090720  0.253973
   -58.000 -0.345686  1.067999  0.248049
   -57.000 -0.353011  1.044880  0.242141
