! =========== AirfoilInfo v1.01.x Input File ==================================
! Round root section with a Cd of 1.20
!AeroDyn airfoil file Created with QBlade CE v2.0.9_beta windows on 03.12.2025 at 20:33:24 Compatible with AeroDyn v13.0.
!Polar "Circular_Foil_CD1.20" on Foil "Circular_Foil" :: generated by QBlade
    Default   InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=1]
          1   NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
          0   NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
   "unused"   BL_file           ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
          1   NumTabs           ! Number of airfoil tables in this file.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
       0.75   Re                ! Reynolds number in millions
          0   UserProp          ! User property (control) setting
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
          0   alpha0            ! 0-lift angle of attack, depends on airfoil.
          0   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
          0   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          0   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
          0   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
          3   T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
          6   T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
        1.7   T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
         11   T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
       0.14   b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
       0.53   b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
          5   b5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
        0.3   A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
        0.7   A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
          1   A5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
          0   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
          0   Cd0               ! 2D drag coefficient value at 0-lift.
          0   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
        0.2   x_cp_bar          ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
    Default   UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
    Default   filtCutOff        ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
        362   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
  -180.000  0.000000  1.200000  0.000000
  -179.000  0.000000  1.200000  0.000000
  -178.000  0.000000  1.200000  0.000000
  -177.000  0.000000  1.200000  0.000000
  -176.000  0.000000  1.200000  0.000000
  -175.000  0.000000  1.200000  0.000000
  -174.000  0.000000  1.200000  0.000000
  -173.000  0.000000  1.200000  0.000000
  -172.000  0.000000  1.200000  0.000000
  -171.000  0.000000  1.200000  0.000000
  -170.000  0.000000  1.200000  0.000000
  -169.000  0.000000  1.200000  0.000000
  -168.000  0.000000  1.200000  0.000000
  -167.000  0.000000  1.200000  0.000000
  -166.000  0.000000  1.200000  0.000000
  -165.000  0.000000  1.200000  0.000000
  -164.000  0.000000  1.200000  0.000000
  -163.000  0.000000  1.200000  0.000000
  -162.000  0.000000  1.200000  0.000000
  -161.000  0.000000  1.200000  0.000000
  -160.000  0.000000  1.200000  0.000000
  -159.000  0.000000  1.200000  0.000000
  -158.000  0.000000  1.200000  0.000000
  -157.000  0.000000  1.200000  0.000000
  -156.000  0.000000  1.200000  0.000000
  -155.000  0.000000  1.200000  0.000000
  -154.000  0.000000  1.200000  0.000000
  -153.000  0.000000  1.200000  0.000000
  -152.000  0.000000  1.200000  0.000000
  -151.000  0.000000  1.200000  0.000000
  -150.000  0.000000  1.200000  0.000000
  -149.000  0.000000  1.200000  0.000000
  -148.000  0.000000  1.200000  0.000000
  -147.000  0.000000  1.200000  0.000000
  -146.000  0.000000  1.200000  0.000000
  -145.000  0.000000  1.200000  0.000000
  -144.000  0.000000  1.200000  0.000000
  -143.000  0.000000  1.200000  0.000000
  -142.000  0.000000  1.200000  0.000000
  -141.000  0.000000  1.200000  0.000000
  -140.000  0.000000  1.200000  0.000000
  -139.000  0.000000  1.200000  0.000000
  -138.000  0.000000  1.200000  0.000000
  -137.000  0.000000  1.200000  0.000000
  -136.000  0.000000  1.200000  0.000000
  -135.000  0.000000  1.200000  0.000000
  -134.000  0.000000  1.200000  0.000000
  -133.000  0.000000  1.200000  0.000000
  -132.000  0.000000  1.200000  0.000000
  -131.000  0.000000  1.200000  0.000000
  -130.000  0.000000  1.200000  0.000000
  -129.000  0.000000  1.200000  0.000000
  -128.000  0.000000  1.200000  0.000000
  -127.000  0.000000  1.200000  0.000000
  -126.000  0.000000  1.200000  0.000000
  -125.000  0.000000  1.200000  0.000000
  -124.000  0.000000  1.200000  0.000000
  -123.000  0.000000  1.200000  0.000000
  -122.000  0.000000  1.200000  0.000000
  -121.000  0.000000  1.200000  0.000000
  -120.000  0.000000  1.200000  0.000000
  -119.000  0.000000  1.200000  0.000000
  -118.000  0.000000  1.200000  0.000000
  -117.000  0.000000  1.200000  0.000000
  -116.000  0.000000  1.200000  0.000000
  -115.000  0.000000  1.200000  0.000000
  -114.000  0.000000  1.200000  0.000000
  -113.000  0.000000  1.200000  0.000000
  -112.000  0.000000  1.200000  0.000000
  -111.000  0.000000  1.200000  0.000000
  -110.000  0.000000  1.200000  0.000000
  -109.000  0.000000  1.200000  0.000000
  -108.000  0.000000  1.200000  0.000000
  -107.000  0.000000  1.200000  0.000000
  -106.000  0.000000  1.200000  0.000000
  -105.000  0.000000  1.200000  0.000000
  -104.000  0.000000  1.200000  0.000000
  -103.000  0.000000  1.200000  0.000000
  -102.000  0.000000  1.200000  0.000000
  -101.000  0.000000  1.200000  0.000000
  -100.000  0.000000  1.200000  0.000000
   -99.000  0.000000  1.200000  0.000000
   -98.000  0.000000  1.200000  0.000000
   -97.000  0.000000  1.200000  0.000000
   -96.000  0.000000  1.200000  0.000000
   -95.000  0.000000  1.200000  0.000000
   -94.000  0.000000  1.200000  0.000000
   -93.000  0.000000  1.200000  0.000000
   -92.000  0.000000  1.200000  0.000000
   -91.000  0.000000  1.200000  0.000000
   -90.000  0.000000  1.200000  0.000000
   -89.000  0.000000  1.200000  0.000000
   -88.000  0.000000  1.200000  0.000000
   -87.000  0.000000  1.200000  0.000000
   -86.000  0.000000  1.200000  0.000000
   -85.000  0.000000  1.200000  0.000000
   -84.000  0.000000  1.200000  0.000000
   -83.000  0.000000  1.200000  0.000000
   -82.000  0.000000  1.200000  0.000000
   -81.000  0.000000  1.200000  0.000000
   -80.000  0.000000  1.200000  0.000000
   -79.000  0.000000  1.200000  0.000000
   -78.000  0.000000  1.200000  0.000000
   -77.000  0.000000  1.200000  0.000000
   -76.000  0.000000  1.200000  0.000000
   -75.000  0.000000  1.200000  0.000000
   -74.000  0.000000  1.200000  0.000000
   -73.000  0.000000  1.200000  0.000000
   -72.000  0.000000  1.200000  0.000000
   -71.000  0.000000  1.200000  0.000000
   -70.000  0.000000  1.200000  0.000000
   -69.000  0.000000  1.200000  0.000000
   -68.000  0.000000  1.200000  0.000000
   -67.000  0.000000  1.200000  0.000000
   -66.000  0.000000  1.200000  0.000000
   -65.000  0.000000  1.200000  0.000000
   -64.000  0.000000  1.200000  0.000000
   -63.000  0.000000  1.200000  0.000000
   -62.000  0.000000  1.200000  0.000000
   -61.000  0.000000  1.200000  0.000000
   -60.000  0.000000  1.200000  0.000000
   -59.000  0.000000  1.200000  0.000000
   -58.000  0.000000  1.200000  0.000000
   -57.000  0.000000  1.200000  0.000000
   -56.000  0.000000  1.200000  0.000000
   -55.000  0.000000  1.200000  0.000000
   -54.000  0.000000  1.200000  0.000000
   -53.000  0.000000  1.200000  0.000000
   -52.000  0.000000  1.200000  0.000000
   -51.000  0.000000  1.200000  0.000000
   -50.000  0.000000  1.200000  0.000000
   -49.000  0.000000  1.200000  0.000000
   -48.000  0.000000  1.200000  0.000000
   -47.000  0.000000  1.200000  0.000000
   -46.000  0.000000  1.200000  0.000000
   -45.000  0.000000  1.200000  0.000000
   -44.000  0.000000  1.200000  0.000000
   -43.000  0.000000  1.200000  0.000000
   -42.000  0.000000  1.200000  0.000000
   -41.000  0.000000  1.200000  0.000000
   -40.000  0.000000  1.200000  0.000000
